Zocco,noun,Alt. of Zoccolo
Zoccolo,noun,Same as Socle.
Zodiac,noun,"An imaginary belt in the heavens, 16? or 18? broad, in the middle of which is the ecliptic, or sun's path. It comprises the twelve constellations, which one constituted, and from which were named, the twelve signs of the zodiac."""
Zodiac,noun,"A figure representing the signs, symbols, and constellations of the zodiac."""
Zodiac,noun,A girdle; a belt.
Zodiacal,adjective,"Of or pertaining to the zodiac; situated within the zodiac; as, the zodiacal planets."""
Zoea,noun,"A peculiar larval stage of certain decapod Crustacea, especially of crabs and certain Anomura."""
Zoetrope,noun,"An optical toy, in which figures made to revolve on the inside of a cylinder, and viewed through slits in its circumference, appear like a single figure passing through a series of natural motions as if animated or mechanically moved."""
Zohar,noun,"A Jewish cabalistic book attributed by tradition to Rabbi Simon ben Yochi, who lived about the end of the 1st century, a. d. Modern critics believe it to be a compilation of the 13th century."""
Zoic,adjective,"Of or pertaining to animals, or animal life."""
Zoide,noun,See Meride.
Zoilean,adjective,"Having the characteristic of Zoilus, a bitter, envious, unjust critic, who lived about 270 years before Christ."""
Zoilism,noun,Resemblance to Zoilus in style or manner; carping criticism; detraction.
Zoisite,noun,"A grayish or whitish mineral occurring in orthorhombic, prismatic crystals, also in columnar masses. It is a silicate of alumina and lime, and is allied to epidote."""
Zokor,noun,An Asiatic burrowing rodent (Siphneus aspalax) resembling the mole rat. It is native of the Altai Mountains.
Zollverein,noun,"Literally, a customs union; specifically, applied to the several customs unions successively formed under the leadership of Prussia among certain German states for establishing liberty of commerce among themselves and common tariff on imports, exports, and transit."""
Zomboruk,noun,See Zumbooruk.
Zonae,unknown,of Zona
Zona,noun,A zone or band; a layer.
Zonal,adjective,Of or pertaining to a zone; having the form of a zone or zones.
Zonar,noun,A belt or girdle which the Christians and Jews of the Levant were obliged to wear to distinguish them from Mohammedans.
Zonaria,noun,A division of Mammalia in which the placenta is zonelike.
Zonate,adjective,"Divided by parallel planes; as, zonate tetraspores, found in certain red algae."""
Zone,noun,A girdle; a cincture.
Zone,noun,"One of the five great divisions of the earth, with respect to latitude and temperature."""
